item,word,word2,sentence,context_length,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy,ELAN,LAN,N400,EPNP,P600,PNP,RTfirstfix,RTfirstpass,RTrightbound,RTgopast,self_paced_reading_time,rnn,rnn_pos,psg,psg_pos,bigram,trigram,tetragram,bigram_pos,trigram_pos,tetragram_pos,is_start_end,is_multitoken_GPT2,s_GPT2,is_multitoken_GPT2_medium,s_GPT2_medium,is_multitoken_GPT2_large,s_GPT2_large,is_multitoken_GPT2_xl,s_GPT2_xl,is_multitoken_GPTNeo_125M,s_GPTNeo_125M,is_multitoken_GPTNeo,s_GPTNeo,is_multitoken_GPTNeo_2.7B,s_GPTNeo_2.7B,Subtlex_log10,length
Phil let him go and Charlie fell to,the,THE,Phil let him go and Charlie fell to the ground.,8,120,782,1,4.540983606557377,0.7653707269858024,0.6043956043956044,0.5035263212843792,0.4175824175824175,1.3957233314018005,-0.4520158772575788,-1.6013918317202605,-0.721045280044729,-1.0635983463702232,0.1401091895320198,-0.2306539016783348,114.57142857142856,158.0,164.38095238095238,303.6190476190476,270.9577464788732,1.5316232442855835,3.2767588940693466,2.353000000000001,2.744,2.3480381227297484,0.5382200551469862,0.5142685650096621,1.972242420042562,2.436526467853509,3.634699646843891,0,0,0.9794983328960932,0,0.7507533044524141,0,0.3368406969618865,0,0.60335858044059,0,1.1523382570746228,0,0.4043771405320462,0,0.8318395295199813,14.222246857765809,3
We,should,SHOULD,We should talk about the things people talk about on first dates.,1,176,1352,1,4.032786885245901,0.9655259898927993,0.0423728813559322,3.161246712031564,-0.1101694915254237,3.4100239186334127,0.9103693442484182,-0.9848525031824792,-0.247514164761493,-0.4007584193608291,-0.7300185251882986,1.0215240565060035,190.1904761904762,271.42857142857144,282.85714285714283,302.7619047619048,259.97058823529414,3.793795585632324,2.0313812059886143,4.502,1.943,3.9605614892044088,4.223954197991997,4.218059580153932,2.101769739278756,1.955224013620243,1.955164146407825,0,0,5.460112373102252,0,5.339699233942864,0,4.7056607328094096,0,4.203727739386518,0,5.900240718049762,0,5.998786076897173,0,5.651210685705286,10.899679443604768,6
Gordon felt his anger build,up.,UP,Gordon felt his anger build up.,5,16,68,1,4.704918032786885,0.6414634906493631,0.4554455445544554,0.7864791203521644,0.3663366336633663,2.231763381826533,-1.23121484095254,0.6683933836753806,1.1648247630699822,0.7579178657947634,0.9131676907772605,1.5092049061053403,141.86046511627907,163.1627906976744,213.5813953488372,317.0232558139535,278.37179487179486,5.105443954467773,3.7216263838095847,15.760999999999996,4.219999999999999,1.439666000958504,1.4341513096607834,1.4341513096607834,2.9892389935758,3.056129090527277,2.6051447742134632,1,1,11.187534775640769,1,12.033616285387518,1,12.046872441305265,1,12.382422449610475,1,11.930389709418485,1,11.781280657293376,1,12.921764233315988,12.139772573772941,3
Sam felt proud when he,went,WENT,Sam felt proud when he went home.,5,42,206,1,3.6557377049180326,0.9641100542579728,0.0084745762711864,4.770684624465664,-0.1016949152542372,3.4279564536396347,0.9325627087977826,-2.72133176145982,-1.4422239041463896,-2.049102298920676,-0.4589750678701834,-0.8969551628012233,203.1219512195122,281.5609756097561,362.3414634146341,569.8536585365854,282.6428571428572,4.637331485748291,0.678613029248048,5.317,0.9380000000000006,4.783160013676532,4.043155216490105,4.01411961846745,1.201099764643577,0.7952852600990274,0.7496457209707925,0,0,5.078698616344411,0,5.301454435309286,0,5.766212753338421,0,5.187643763773807,0,5.155945378250945,0,5.10023714987931,0,4.9273239708166,9.951658477397421,4
James walked in to wake,Samuel,SAMUEL,James walked in to wake Samuel at four thirty in the morning.,5,165,1235,1,2.6557377049180326,1.5799287526303134,0.010752688172043,4.532599493153255,-0.3978494623655914,1.9596335284036008,0.3964391256691393,-1.3635795404525826,-0.9370993686219056,-0.6713068119529794,0.8889037761837244,0.2003282694287607,236.1904761904762,272.0,333.9047619047619,515.6190476190476,320.14864864864865,12.920528411865234,7.91659906967985,12.877,8.383,13.554351356716891,14.430830372365072,14.612135922587424,8.215738741057406,8.590668671749626,9.402491097986536,0,0,10.467745827231523,0,9.497034712841227,0,10.902978008532877,0,9.253048581934056,0,7.562318984733281,0,8.25480273112212,0,10.183614218439658,5.840641657373398,6
The police officer got out of the van,and,AND,The police officer got out of the van and picked up the two cans.,8,198,1625,1,4.311475409836065,0.7197449457170546,0.6,0.5108256237659907,0.5052631578947369,1.6462059626501986,-0.2515317605322806,0.4048414737281953,0.4657179743051529,-0.2766926308390179,-0.5199888624250889,-0.808393803668975,51.71428571428572,51.71428571428572,51.71428571428572,60.285714285714285,248.66666666666663,2.603488683700561,2.8010330413682354,1.5210000000000008,3.4000000000000004,2.463789075354559,2.415688072761913,1.9131926253327296,2.636690189987482,2.8269758220725096,2.6134801322501016,0,0,0.5756011080628343,0,0.5915226087232562,0,0.6016677825696597,0,0.5938082453929281,0,0.856770639921414,0,0.6484477110352754,0,0.7953425646531114,13.433927978319357,3
If I have,time,TIME,If I have time at the end I'll fill you in on what happened.,3,196,1594,1,4.19672131147541,0.8910606438611524,0.1386138613861386,1.9760631872260008,-0.1782178217821782,2.470459120944689,-1.509798908221678,0.264709942700529,-0.9588438645005226,1.001131248456852,0.0221975861411345,1.6645124525007555,122.57142857142856,138.95238095238096,152.76190476190476,273.42857142857144,244.9857142857143,7.189489841461182,3.704835568013784,6.823,3.434,6.320365821759356,7.004233594378588,7.314967452678134,3.3734483421927868,3.626916909229571,3.516784264231666,0,0,4.634683414997922,0,4.373058826564012,0,4.13748527823077,0,3.603137906882424,0,4.899867523834764,0,4.277095759621518,0,4.480374106710063,11.511824859526195,4
The brothers stood,up,UP,The brothers stood up and came down from the platform.,3,128,849,1,4.491803278688525,0.7664409266140941,0.196078431372549,1.62924053973028,-0.0588235294117646,2.555735036875595,-0.8700941781831476,-0.3587785182550405,0.2710774556586617,-0.1428286660193555,0.0335411766887103,1.4089101729147369,68.57142857142857,68.57142857142857,68.57142857142857,68.57142857142857,293.07142857142856,2.563385248184204,1.6303435710648024,1.378,1.7809999999999997,1.3475211507070683,1.3453083664327012,1.3453083664327012,1.8210546828365728,1.844419013775184,1.7814525218221684,0,0,2.903368194815234,0,2.577820089616265,0,2.6546901926969757,0,1.960716401826958,0,2.5148382508118288,0,2.8916909258960324,0,3.389456754893397,12.139772573772941,2
They turned round just,as,AS,They turned round just as Frankie walked toward them.,4,108,675,1,4.524590163934426,0.8084255763942071,0.1632653061224489,1.8123787564307907,-0.2040816326530612,2.2678666798439577,-0.6137453241864703,-1.0600964158404402,-0.8841937356021093,-1.1146269308835708,0.2040269705264464,-0.6724844652318976,52.0,52.0,52.0,56.46511627906977,270.74242424242425,2.685299634933472,1.967444263248428,2.9430000000000014,2.250000000000001,2.597615320959373,2.596417976711016,2.596417976711016,2.078598825487957,1.5952885170535998,1.9043737244265624,0,0,1.8601038034633377,0,0.9680139120574076,0,0.9296459312669128,0,0.6497124066437483,0,1.0782202645219765,0,1.1409412027118644,0,1.2525592307731426,11.635744686615075,2
He,knocked,KNOCKED,He knocked on the door so hard that he almost broke it down.,1,181,1410,1,3.1311475409836067,1.3099034294693328,0.0077519379844961,4.859812404361672,-0.0775193798449612,3.736799260834227,-0.5882463953391164,-0.3157134761715751,-1.0661794844837416,-0.7205871117770473,-1.2438431751160397,-0.8359331338165238,189.42857142857144,337.9047619047619,344.85714285714283,361.6190476190476,274.45454545454544,8.42328929901123,0.7050795872296547,8.633,1.005,8.10972772337596,7.873206182623611,7.798210986144794,1.201099764643577,0.7132073118741618,0.7131888911934178,0,0,10.167319584617804,0,9.322595596599356,0,9.73181112031112,0,9.374352418789694,0,9.046770967587396,0,8.769679375786927,0,9.918556126000093,7.139660335964919,7
He sighed and,walked,WALKED,He sighed and walked back to the wood shop.,3,91,538,1,3.278688524590164,1.1850618484701352,0.0166666666666666,4.0943445622221,-0.0916666666666666,3.495184527595171,1.119892589161124,-2.3032308664031937,-0.5649404234414839,-0.2428253409239714,-1.4639145401508913,-0.3257464368730626,180.1860465116279,205.67441860465115,211.2558139534884,223.62790697674416,257.7846153846154,5.424070358276367,0.7527428756400488,4.4190000000000005,0.5919999999999996,6.733679845951787,7.1067216568677525,7.2761228421593245,2.7384414252468887,0.7905004882757859,0.7255837067490046,0,0,3.9537055348204313,0,4.2547678143067404,0,4.3701326723249,0,4.492453652487932,0,4.478125187973838,0,4.743363823213661,0,4.509420354676664,7.914617709040678,6
Ross sat back down and,shivered.,SHIVERED,Ross sat back down and shivered.,5,27,123,1,2.5901639344262297,1.22986515765385,0.0081967213114754,4.804021044733257,-0.0901639344262295,3.552651194491844,-1.427226782002358,2.244522785176933,-0.7929485283399883,2.267996599577303,3.011553918060504,3.190479616952918,293.5238095238095,496.57142857142856,645.5238095238095,993.1428571428572,306.0153846153846,9.88787841796875,5.902478357314386,21.181999999999995,4.269,10.191978448821404,10.278049079597524,10.40641819853194,2.7384414252468887,2.2059801354174806,2.4954956720850867,1,1,28.311599677803823,1,32.228123863586575,1,31.70461836175705,1,30.013076027430916,1,30.459139914710484,1,35.85115293630516,1,31.550861399829124,1.9459101490553132,9
He,had,HAD,He had another shock when they told him he was moving cells.,1,156,1132,1,3.737704918032787,1.1090782861496944,0.0076923076923076,4.867534450455582,-0.0692307692307692,3.733027091259308,1.0178081369230505,-0.4296311756938982,-0.0723297808851514,-1.3840417993041767,0.4098998524603389,-0.1004562076309547,166.57142857142858,204.3809523809524,204.3809523809524,209.1428571428572,251.92857142857144,2.50486421585083,0.7050795872296547,3.018,1.005,2.472055355838408,2.6838241068410698,2.683386615673401,1.201099764643577,0.7132073118741618,0.7131888911934178,0,0,4.555789307807297,0,2.928712900904816,0,3.5444093964371026,0,3.595495211728513,0,3.6995048595470617,0,4.209163812376968,0,3.697288929009693,11.355944115909686,3
Billy knocked on the door and,waited,WAITED,Billy knocked on the door and waited till he was told to enter.,6,189,1511,1,4.147540983606557,1.0775909176456295,0.3035714285714285,1.1921383466789333,0.2589285714285714,2.9641109893883275,0.555275496375152,-1.351250781075043,-0.2815299566835165,-0.6125757866207071,-0.0760105684399604,0.67495439798459,172.8780487804878,184.1951219512195,193.65853658536585,248.0,243.2133333333333,6.9005961418151855,3.181226168423118,5.308,1.1530000000000005,7.2663368555141,4.597088112311683,4.419604853343701,2.7384414252468887,2.658933161985804,2.3169071722724683,0,0,5.29383104212928,0,5.375166457801448,0,4.440199734411267,0,4.10532123638363,0,5.175813422892335,0,3.0248975777961125,0,2.3867605828476908,7.303170051236799,6
He folded his arms across his,chest,CHEST,He folded his arms across his chest and put out his lip.,6,155,1126,1,4.852459016393443,0.401499920040278,0.9404761904761904,0.0613689463762921,0.9166666666666666,0.2884481194726651,0.3447834418616196,-2.3332011748152444,0.4485758555972058,-0.2460191257466615,-0.0704408793345741,0.8171320137074841,174.28571428571428,197.42857142857144,209.1428571428572,281.6190476190476,266.1044776119403,6.928277015686035,0.4588236734894729,6.050999999999995,0.5579999999999998,5.9151338712433335,2.657689766035588,2.597154803940774,0.5350724213248633,0.5598988937975251,0.6334112254764531,0,0,0.1481966509285456,0,0.0772442748312615,0,0.0479821414559817,0,0.0733626508881659,0,0.07666093148756,0,0.1385669160039234,0,0.103928605933224,7.644919344958857,5
He smiled again and felt like a man and not just the,kid.,KID,He smiled again and felt like a man and not just the kid.,12,183,1445,1,3.229508196721312,1.14591219301409,0.024390243902439,3.713572066704308,-0.1707317073170731,3.4705320536912785,1.6446019762612818,0.2931804127247294,0.6923397300036057,1.82178978769174,0.7252863733016927,2.124252839015535,146.66666666666666,194.95238095238096,258.1904761904762,865.6190476190476,300.98591549295776,10.853075981140137,2.8126263266091884,18.395000000000003,3.09,10.08490824199718,10.658228904301769,10.798686594974404,0.5951629844967289,0.6711874365121134,0.6086331072907442,1,1,15.194006401302843,1,14.572133234181214,1,15.030392635374405,1,15.079135033540956,1,14.863345516623504,1,14.681622801074118,1,15.252998191192791,9.758403975346978,4
William sat down and tucked into his,breakfast.,BREAKFAST,William sat down and tucked into his breakfast.,7,71,394,1,3.5901639344262297,1.3586396282106092,0.0185185185185185,3.9889840465642745,-0.2407407407407407,2.9107164096440727,1.024332416406407,1.2759355147127611,3.04421023347161,0.6890679839543575,2.116766769777645,1.742248020407227,193.26829268292684,256.0,350.1463414634146,858.6341463414634,319.9166666666667,9.24509334564209,1.562432791434151,18.862,1.1979999999999968,7.945115915077815,8.5193576114196,8.683854290463094,0.5350724213248633,0.5598988937975251,0.413753817945193,1,1,19.14262985565567,1,11.94946597842415,1,12.556373404064994,1,11.019451536656074,1,15.00632862490176,1,13.10879675966732,1,11.3856407572115,8.125926802707886,10
I,can't,CANT,I can't see any amount of talk getting you out of this mess.,1,185,1458,1,3.950819672131148,1.1463889611616227,0.0353982300884955,3.34109345759245,-0.1061946902654867,3.255037205374161,-1.2679020887860732,0.3508891475880108,0.1798904816690913,1.0311951295509878,-0.3910320665201415,1.030419218295411,174.13953488372093,258.69767441860466,258.69767441860466,258.69767441860466,329.15714285714284,4.506654739379883,3.0184850027329504,5.1,3.33,4.393977081258678,4.1738269205175165,4.172076955846841,3.5746505302037,3.284241590520012,3.0774095819567284,0,1,14.142318452148718,1,13.059687229649583,1,12.333752651226693,1,13.043534255276194,1,11.959641580359811,1,13.221550085159182,1,12.93237014386368,4.77912349311153,5
He uses his belt,on,ON,He uses his belt on you.,4,20,87,1,2.819672131147541,1.3965218308511025,0.0105263157894736,4.553876891600541,-0.6,1.6171804401811685,-1.0715835385044834,-1.277912212702883,-2.381219140120915,-1.8797797471997808,-2.0551440630640303,-1.6901031493032652,154.82926829268294,163.1219512195122,182.8292682926829,286.8292682926829,281.9558823529412,3.345576286315918,1.3726674390825262,3.695,1.802999999999999,4.013175558579322,4.0739177533325055,4.227845566799157,1.4967171518076177,1.8451627487602205,1.7157735846296065,0,0,3.9054011318759736,0,4.766526679486397,0,4.669807914043627,0,5.310953634182859,0,4.515630338861884,0,5.05672162273574,0,5.463296862335658,12.77914604367569,2
Now the man is coming who will give it back to,me.,ME,Now the man is coming who will give it back to me.,11,170,1296,1,3.60655737704918,1.187135046018918,0.1720430107526881,1.760010770913475,-0.1505376344086021,2.090239692708125,-0.4810003521634685,0.7670236005605074,1.8442206953962643,0.572494282913076,0.5759899889429411,0.5586786211909015,122.04651162790698,122.97674418604652,146.13953488372093,390.9767441860465,322.6363636363636,4.540983200073242,3.7386003474789367,13.919000000000004,4.276000000000003,4.981504693587039,4.080065655530799,3.32196253951344,3.3389325916488057,3.406214128066092,3.00888004441904,1,1,8.403087791732364,1,8.890341826715636,1,9.503147208193338,1,11.315568187723564,1,8.199477188349828,1,7.788139402536598,1,8.87236059578825,13.063332859329108,3
She threatened to leave,before,BEFORE,She threatened to leave before and this time she just had enough.,4,171,1300,1,3.5737704918032787,0.9567134087322532,0.0294117647058823,3.526360524616161,-0.3627450980392157,2.4706707693765213,-0.0992527979014429,-0.8881484998469867,0.5305951635042826,-0.4805614599604775,0.8679414126608107,1.091201093442329,193.3333333333333,206.8571428571429,218.7619047619048,244.47619047619048,270.4347826086956,7.666839122772217,2.705906301136252,6.251000000000001,3.1100000000000003,6.108159579589025,6.102218910049101,5.97451754079165,2.9093392908489064,3.063842750588808,2.9427958522501103,0,0,5.133897161513866,0,5.691435334194667,0,6.246936383820196,0,5.86020060564688,0,4.957367295623152,0,5.10273829665549,0,5.353891771614514,10.609081944147828,6
Michael knew they never hit him and that was,half,HALF,Michael knew they never hit him and that was half the problem.,9,168,1272,1,2.1311475409836067,1.1471037418365957,0.0087719298245614,4.736198448394496,-0.087719298245614,3.3188884931896108,1.5158914321725083,-1.8807753845701312,-1.870387513013113,-0.9216733295476452,-0.2022051442237127,1.481891331465486,150.66666666666666,172.57142857142858,181.6190476190476,203.42857142857144,285.18055555555554,6.917529582977295,6.36788615311727,7.552999999999997,6.434999999999999,7.529959822810989,7.738850342447407,7.673410874104517,6.361052500352561,6.39996618842416,6.344635068639514,0,0,7.430290189274827,0,8.55353472433351,0,9.604010221367536,0,8.966539965296507,0,8.971160153398296,0,7.565983686811879,0,8.031491694484144,9.225819942824568,4
